user,degree,closeness,betweenness,listed,followers,reply_sent,reply_recieved,mention_sent,mention_recieved,tweet_sent,tweet_recieved,score
TheFlashfan10,0.00037764350453172205,0.5019669551534225,0.0,0.0006563199752914833,7.813797527239281e-05,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5059334809662726
Listen2Juju,0.00037764350453172205,0.5019669551534225,0.0,0.00042467763107095974,0.000246938103350526,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5058706387501304
mpk730,0.0007552870090634442,0.5019669551534225,0.0012373571471393638,0.0,2.900820531620947e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5058654497019934
BPReports,0.00037764350453172205,0.5019669551534225,0.0,0.001389854065323141,0.00014085095247981709,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5057782532475934
vheywood,0.00037764350453172205,0.5022320490264773,3.042726153308391e-05,0.0011582117211026174,3.015932457478921e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.505731440410056
mikaandandrea,0.0007552870090634442,0.5020986358866737,0.0,0.0,4.604477034318963e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505708393298262
rosaboots,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,7.72141147401745e-05,1.0728431489963185e-05,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5056950363280037
JL3M0N5,0.0015105740181268886,0.5020986358866737,0.0012671331680687275,0.0,6.446267848046548e-07,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0,1.5056328455983692
nct833,0.0007552870090634442,0.5019669551534225,4.360900042939597e-05,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5056202755206698
sssoheilaa,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,0.0,5.525372441182756e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5056076463190178
theatregrl1216,0.0007552870090634442,0.5022320490264773,0.0012684356492762426,0.0003860705737008725,1.0682386719619994e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5056039994311559
BRONZEDBARBIES,0.00037764350453172205,0.5022320490264773,4.360900042939597e-05,0.0,5.939775374271462e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5055136656645671
dougiehd,0.0011329305135951663,0.5019669551534225,0.001267784408672485,7.72141147401745e-05,3.72962639779836e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5054000886027463
hezako,0.00037764350453172205,0.5019669551534225,0.0,0.000154428229480349,3.867760708827929e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5053573190058978
Zirachukwu,0.0007552870090634442,0.5022320490264773,0.0,0.00019303528685043624,0.00026144220600863075,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5053447631002363
docbarrantes,0.0007552870090634442,0.5022320490264773,0.0012684356492762426,7.72141147401745e-05,5.203059048780428e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.505289663644524
CMatthews55,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,5.939775374271462e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505243569848453
cyclegigs,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,4.558432263975774e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052421885053429
Enjoli311,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,3.407313005396033e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052410373860843
chrisdolmannn,0.0007552870090634442,0.5019669551534225,0.000615422370550894,0.0,0.0,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5052406141048733
Beezy2403,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,1.6576117323548268e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505239287684811
safiyatahirah,0.00037764350453172205,0.5019669551534225,0.0,0.0,3.77567116814155e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052027986868768
Jessw1303,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.8417908137275853e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052008648065225
rhikerry,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.2892535696093097e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5052003122692783
lagatoprincess,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.24320879926612e-06,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505200266224508
Tanktrades1,0.00037764350453172205,0.5019669551534225,0.0,0.0,9.669401772069822e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051999899558859
mrscheifcheese,0.00037764350453172205,0.5019669551534225,0.0,0.0,7.827610958342237e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051998057768046
prazuch_james,0.00037764350453172205,0.5019669551534225,0.0,0.0,6.906715551478445e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199713687264
jonnyboi98x,0.00037764350453172205,0.5019669551534225,0.0,0.0,6.446267848046548e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051996676424935
samuelecannill1,0.00037764350453172205,0.5019669551534225,0.0,0.0,5.064924737750859e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051995295081824
Jasdeepmajithia,0.00037764350453172205,0.5019669551534225,0.0,0.0,5.064924737750859e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051995295081824
AshleyB85439974,0.00037764350453172205,0.5019669551534225,0.0,0.0,3.223133924023274e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199345329101
2019Express,0.00037764350453172205,0.5019669551534225,0.0,0.0,3.223133924023274e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199345329101
CGillustrations,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.8417908137275853e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.50519920719479
MuktarJohar,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.8417908137275853e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.50519920719479
doidge_jessica,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.381343110295689e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051991611500197
Purplenugget84,0.00037764350453172205,0.5019669551534225,0.0,0.0,1.381343110295689e-07,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051991611500197
JackMiles86,0.00037764350453172205,0.5019669551534225,0.0,0.0,9.208954068637926e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051991151052495
spinningspoon5,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199069060479
ArpitMa28509962,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.505199069060479
Sherise56709301,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
huuhhh97281350,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
_Desura,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
Prosper87062197,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
LyndseyForsyth,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
DGuaderrama,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
Leo85854860,0.00037764350453172205,0.5019669551534225,0.0,0.0,0.0,0.0028544243577545195,1.0,0.0,0.0,0.0,0.0,1.5051990230157086
biancatburke,0.0011329305135951663,0.5019669551534225,7.403626196247631e-05,0.0,1.8417908137275853e-07,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5050770556798978
Toof__74,0.0007552870090634442,0.5020986358866737,0.0,0.0002316423442205235,7.827610958342237e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5050667909213775
Celewoodm,0.00037764350453172205,0.5019669551534225,0.0,0.0,4.604477034318963e-08,1.0,0.0026455026455026454,0.0,0.0,0.0,0.0,1.504990147348227
mgogola,0.00037764350453172205,0.5019669551534225,0.0,0.0006563199752914833,3.6835816274551704e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5049407040213567
Xolani81322081,0.0007552870090634442,0.5019669551534225,0.0012367059065356062,0.0,9.485222690697064e-06,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049199080776305
ankitbansal171,0.0007552870090634442,0.5019669551534225,0.0012373571471393638,0.0,4.604477034318963e-08,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049111201403138
eyeslaser991,0.0007552870090634442,0.5019669551534225,0.0012367059065356062,0.0,6.446267848046548e-07,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049110674817245
DudeDavidTruong,0.0007552870090634442,0.5019669551534225,0.0012367059065356062,0.0,9.208954068637926e-08,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5049105149444804
JlPPS,0.0007552870090634442,0.5020986358866737,0.0,7.72141147401745e-05,7.10470806395416e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504905133662953
rastafarianAj,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,0.00019303528685043624,1.1234923963738271e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5048598892066696
Jordan13Coops,0.00037764350453172205,0.5019669551534225,0.0,0.0003860705737008725,0.00018625109603820207,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5048198698995296
divyanshu_nd,0.0011329305135951663,0.5023637302139515,0.0,0.000308856458960698,4.595268080250325e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5048029446532283
Irving8223,0.0007552870090634442,0.5020986358866737,0.0,0.0,4.604477034318963e-08,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504756918512344
RiquelMaxime,0.0007552870090634442,0.5020986358866737,0.0,0.0,0.0,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5047568724675735
abkgardner,0.00037764350453172205,0.5019669551534225,0.0,0.002007566983244537,1.4826416050507061e-05,1.0,0.0003779289493575208,0.0,0.0,0.0,0.0,1.5047449210066068
OduyelaSeyi,0.00037764350453172205,0.5022320490264773,3.042726153308391e-05,0.000154428229480349,3.158671245542809e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5047290843063141
Chris44285968,0.0007552870090634442,0.5019669551534225,0.0012373571471393638,0.0,1.749701273041206e-06,1.0,0.0007558578987150416,0.0,0.0,0.0,0.0,1.5047172069096133
RobertsWBA23,0.00037764350453172205,0.5019669551534225,0.0,0.00042467763107095974,4.079566652406601e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5047130215273856
witchywoman2009,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,3.860705737008725e-05,5.525372441182756e-07,1.0,0.001889644746787604,0.0,0.0,0.0,0.0,1.5046814737654208
EmmaNug94888315,0.0007552870090634442,0.5019669551534225,4.360900042939597e-05,0.0,1.8417908137275853e-07,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504668984913833
SkcSamrat,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,0.0,5.064924737750859e-07,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5046561254883293
dee67948865,0.0007552870090634442,0.5019669551534225,0.0004107157407697689,0.0,0.0,1.0,0.0015117157974300832,0.0,0.0,0.0,0.0,1.5046446737006858
indii7,0.00037764350453172205,0.5019669551534225,0.0,0.00034746351633078526,3.416521959464671e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5046291769657159
Elizabe17085945,0.0007552870090634442,0.5019669551534225,0.0,0.0,0.0,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5046251917343223
ariojosdemiel,0.00037764350453172205,0.5019669551534225,0.0,0.0,2.8087309909345677e-06,1.0,0.0022675736961451248,0.0,0.0,0.0,0.0,1.5046149810850902
limerickblog,0.00037764350453172205,0.5022320490264773,4.360900042939597e-05,3.860705737008725e-05,1.2616267074033959e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504607474427719
zillah7478,0.0007552870090634442,0.5019669551534225,3.042726153308391e-05,0.0008879623195120068,1.505663990222301e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5046071631693514
BJONX3,0.00037764350453172205,0.5019669551534225,0.0,0.00034746351633078526,9.623357001726633e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504604635103123
mikepaterson,0.00037764350453172205,0.5019669551534225,0.0,0.000308856458960698,1.7635147041441628e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5045740398357927
niggato18349787,0.00037764350453172205,0.5022320490264773,4.360900042939597e-05,0.0,0.0,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5045562511032748
EMichaelBall,0.00037764350453172205,0.5019669551534225,0.0,0.0002702494015906107,6.860670781135255e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5045246583021623
ihrudai,0.00037764350453172205,0.5019669551534225,0.0,0.00019303528685043624,7.15075283429735e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504512091044984
stadtrucker,0.0011329305135951663,0.5019669551534225,0.00044038322159845197,0.0,4.604477034318963e-08,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5044917897193046
silverlily23,0.00037764350453172205,0.5019669551534225,0.0,0.0009651764342521812,7.781566187999048e-06,1.0,0.0011337868480725624,0.0,0.0,0.0,0.0,1.504451343506467
mugalo_254,0.00037764350453172205,0.5019669551534225,0.0,0.00019303528685043624,9.347088379667495e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5044499306050207
Indiabigtweet,0.00037764350453172205,0.5019669551534225,0.0,0.00019303528685043624,2.0720146654435335e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5044426555313064
GeoZaroff,0.00037764350453172205,0.5019669551534225,0.0,0.000154428229480349,1.8878355840707748e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5044208548151117
jim85bob,0.00037764350453172205,0.5019669551534225,0.0,0.000154428229480349,6.16999922598741e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5044081464584969
FurankuFrank777,0.00037764350453172205,0.5019669551534225,0.0,0.000154428229480349,9.208954068637926e-08,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5044020685488115
Hay_Leader,0.00037764350453172205,0.5019669551534225,0.0,0.00011582117211026175,1.8463952907619042e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5043818333548085
meowrika,0.00037764350453172205,0.5019669551534225,0.0,0.00011582117211026175,4.051939790200687e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504367421341691
cafernandz,0.00037764350453172205,0.5019669551534225,0.0,0.00011582117211026175,2.9468653019641364e-06,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5043663162672027
ColtonAlquist,0.0011329305135951663,0.5022303857255314,0.0,3.860705737008725e-05,3.6835816274551706e-07,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5043537664405777
theetigerbae,0.00037764350453172205,0.5019669551534225,0.0,0.0009651764342521812,8.826782474789452e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5043495177028725
manoonzara,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,5.6727157062809624e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5043428824442235
coffeegurl66,0.00037764350453172205,0.5019669551534225,0.0,0.0010037834916222686,4.2867681189509545e-05,0.0009514747859181732,1.0,0.0,0.0,0.0,0.0,1.5043427246166843
chis1__,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,3.7848801222101877e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504324004088383
Raxwell_K,0.00037764350453172205,0.5019669551534225,0.0,0.0,6.83764839596366e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.50431592471375
Starbucks,0.00037764350453172205,0.001060387811634349,0.0,0.9999999999999999,0.5028700856474169,0.0,0.0,0.0,0.0,0.0,0.0,1.5043081169635828
rumandritalin,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,1.4826416050507061e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.5043009817032114
mns3100813,0.00037764350453172205,0.5019669551534225,0.0,3.860705737008725e-05,1.0360073327217668e-05,0.0019029495718363464,1.0,0.0,0.0,0.0,0.0,1.504296515360488
